Regulon,RMST_Under_minus_Over,pvalue,RMST_Under,RMST_Over
1534,274,0.0485,768.240171930841,493.767423969522
1535,347,0.165,820.387254901961,473.006130268199
1536,-63.4,0.616,474.388541666667,537.776315789474
1537,6.63,0.961,561.904010898158,555.275694338172
1538,108,0.26,582.883897435897,475.005845434488
1539,148,0.284,688.121094856771,540.496294936545
1540,-185,0.0914,481.049548974838,666.286122595965
1541,149,0.0757,642.604055465286,493.572533936583
1542,172,0.0716,689.830127326442,517.815988542327
1543,-140,0.145,506.027195641039,646.201706306372
1544,274,0.0493,768.253615294778,494.259246234005
1545,16.7,0.905,545.198412698413,528.506252482455
1546,69.8,0.608,629.424017105773,559.626875975117
1547,53.2,0.618,597.410749709588,544.242986522704
1548,-25.2,0.833,556.304761904762,581.529483347281
1549,114,0.325,655.881296045877,542.081954395766
1550,285,0.0126,786.103172020137,501.518432243301
1551,303,0.00158,799.808803976115,496.55984930752
1552,86.6,0.28,577.692878458947,491.102053482382
1553,167,0.06,705.207745543822,538.10167898819
1554,-14.8,0.902,536.967171717172,551.80953990932
1555,172,0.22,687.831215970962,515.668791273516
1556,2.57,0.981,612.996432064181,610.421673330707
1557,164,0.0668,618.269958352112,454.666679957405
1558,-368,0.0139,525.209592161589,893.325940424874
1559,113,0.251,639.252759072203,526.373940285401
1560,73.5,0.494,626.106398608264,552.559900365546
1561,350,0.0555,858.026666666667,507.694351457156
1562,143,0.102,526.044297936961,383.310359231412
1563,-143,0.198,491.627374169041,634.474467987097
1564,136,0.0904,636.196424064878,499.785176428179
1565,86.8,0.442,570.771165552126,484.007226165659
1566,-293,0.0167,512.666295808555,806.065929743066
1567,-286,0.0108,493.95044681948,780.064722239458
1568,269,0.00236,773.292553429493,504.171874757745
1569,16.3,0.871,490.361806775487,474.08760446571
1570,-18,0.863,588.198335798816,606.206521634572
1571,209,0.0608,682.278691109648,473.374056577918
1572,114,0.286,705.546330992982,591.946971457197
1573,-223,0.176,523.229869211736,746.052212937919
1574,-176,0.13,533.582078694332,709.970154927837
1575,-65,0.429,516.976771658946,582.008893101238
1576,118,0.269,604.444376675401,486.565332114929
1577,-129,0.256,525.558778409091,655.043747539417
1578,-136,0.187,438.767164125978,574.760504201681
1579,-90.7,0.633,560.793542286706,651.462465934617
1580,-130,0.196,434.387332824039,564.706852949345
1581,140,0.125,612.079159442255,472.211371110507
1582,80.8,0.434,646.897442303928,566.144584358465
1583,-121,0.233,561.630570527808,682.536433756565
1584,-6.59,0.952,651.412015753599,658.006586120057
1585,214,0.062,790.460382218026,576.49373258527
1586,254,0.0211,778.419253027522,524.454939923047
1587,58.7,0.532,533.321447028424,474.658965968152
1588,97,0.419,665.382666270537,568.377649106293
1589,186,0.028,685.116547332445,499.162541227865
1590,327,0.000208,810.32656241126,483.395999298031
1591,-25.2,0.765,539.036905016942,564.248838155218
1592,160,0.0561,699.026881807795,539.144526957801
1593,-13.3,0.89,622.503743621019,635.842073466905
1594,115,0.201,701.336569014499,586.085857190943
1595,69.5,0.451,626.662564751704,557.178335236278
1596,-7.13,0.939,589.290106150856,596.417162585333
1597,134,0.206,641.168477094431,506.806259549404
1598,145,0.129,636.491349305848,491.402199507841
1599,97.7,0.282,579.950453045211,482.259176293827
1600,-273,0.0241,483.756938451056,756.37835096662
1601,-381,0.00117,499.210555391497,879.952036584061
1602,137,0.108,642.68518394476,505.677554716314
1603,-80,0.41,574.60837053343,654.589217986298
1604,-298,0.03,521.994568279329,820.080061023001
1605,-163,0.096,444.258406473214,606.977083659475
1606,-42.3,0.606,512.123974853918,554.423742747942
1607,189,0.0613,705.281759597907,516.780042596097
1608,183,0.0548,711.682889763235,528.521814631204
1609,-15.1,0.843,520.303943418857,535.390711489052
1610,85.6,0.315,609.431427193015,523.821124076547
1611,208,0.0227,696.795355644066,489.278737392555
1612,-36.9,0.775,599.142230767008,636.036994350779
1613,222,0.0212,659.61183780385,438.052319708887
1614,224,0.12,774.922791438968,550.689241980317
1615,107,0.321,532.233383190883,425.722956401335
1616,41.9,0.777,678.27117948088,636.391479828778
1617,199,0.0802,769.246750541969,570.339865274154
1618,195,0.0977,707.563810333677,512.919469064662
1619,1.58,0.992,646.555780022446,644.977987401347
1620,122,0.0458,418.864590670946,296.902301299808
1621,11.7,0.944,632.66819221968,620.95928030303
1622,206,0.115,795.503432879215,589.761366845826
1623,-143,0.484,684.701330663997,827.499718410789
1624,25.5,0.733,607.938131595164,582.432777773669
1625,150,0.131,723.941749734327,573.491937290967
1626,-1.45,0.988,630.241796983989,631.689311315306
1627,109,0.196,640.775278588658,532.143481374241
1628,44,0.729,685.031302895008,641.070937875285
1629,-128,0.185,570.067990470082,698.259606526772
1630,-14.3,0.872,549.949618185489,564.24207532636
1631,-36.5,0.723,543.600641807758,580.10243583595
1632,-278,0.0165,504.753433409838,782.867428602737
1633,14.2,0.828,542.863343188656,528.634167732843
1634,81.5,0.599,662.214308148223,580.685801334423
1635,-132,0.26,570.618593105964,702.216429441459
1636,-63.2,0.625,568.775513304358,631.925805058691
1637,71.3,0.4,588.003289994652,516.690013726953
1638,483,0.00105,916.862464262544,433.422068902981
1639,-21.2,0.788,560.130390497968,581.372177076811
1640,38.9,0.657,553.87421918008,515.024126823991
1641,207,0.22,784.078260869565,576.909356725146
1642,8.79,0.911,527.851414978131,519.059846349422
1643,-45,0.559,578.144094573268,623.176920460828
1644,-17.7,0.82,584.162395431004,601.886936928084
1645,176,0.0373,690.526483708503,514.57287082378
1646,210,0.018,714.852570985497,505.095256720421
1647,-83.6,0.395,476.111668932284,559.724198371183
1648,-223,0.0877,563.049857852791,786.027421720361
1649,225,0.0204,716.518663339636,491.228032249496
1650,79.9,0.431,650.801023457004,570.851742588931
1651,162,0.124,725.019488129056,563.07434470267
1652,43.6,0.732,623.653727929363,580.019351505703
1653,-212,0.185,526.63611615245,738.2910147984
1654,95.4,0.337,674.998600468629,579.575129865021
1655,94,0.337,664.22154968931,570.229760857768
1656,-69.9,0.468,505.949862648367,575.805805647112
1657,-92.9,0.417,541.708877172984,634.56033299886
1658,-22.9,0.832,596.858068462414,619.765206122761
1659,130,0.36,614.137931034483,484.483800001776
1660,374,0.00488,856.859591620234,483.337786154992
1661,182,0.0738,663.528279886069,481.693145196718
1662,91.9,0.276,552.476930106375,460.592172777683
1663,-439,0.000669,508.435017673656,947.575223324747
1664,-42.3,0.705,538.45274382716,580.751052219988
1665,-10.2,0.911,451.612903225806,461.802234161663
1666,-275,0.0233,509.466307479671,784.440058378425
1667,-69.9,0.505,559.055779145623,628.938950308356
1668,-44,0.545,494.806715114668,538.826522979662
1669,144,0.442,625.808441558442,482.045741539859
1670,-119,0.388,624.32179883762,743.548952010445
1671,77.2,0.586,666.704347691474,589.553541625381
1672,18.2,0.869,578.966599190283,560.738471807674
1673,-35.5,0.641,477.901054589171,513.405996948023
1674,22.6,0.807,557.383362598645,534.769599410102
1675,140,0.181,706.899477254075,566.842553471433
1676,221,0.0369,794.844970355702,573.908985091138
1677,-52.9,0.551,588.740008438589,641.596629531785
1678,-286,0.00281,469.981781370835,756.006974693687
1679,200,0.0298,731.519827530055,531.856067874434
1680,310,0.0168,836.825850092825,526.937068012623
1681,371,0.00218,900.862839854818,530.063906085726
1682,-313,0.0173,470.575757575758,783.402583875828
1683,59.7,0.548,660.673883935774,601.008961071952
1684,207,0.0637,674.3550737275,466.959237832874
1685,74.3,0.426,548.595055275534,474.267532467532
1686,14.3,0.933,588.811975843393,574.52024291498
1687,227,0.133,724.3331244693,496.83994406371
1688,50.9,0.73,602.720169990193,551.810756582825
1689,-37.8,0.785,570.441706730769,608.263550135501
1690,153,0.107,602.607611051053,449.891549167744
1691,-145,0.301,543.155670827075,688.460714285714
1692,-57.2,0.636,421.222222222222,478.433434343434
1693,-197,0.175,576.752110309533,773.967499732682
1694,-222,0.0788,523.012066365007,745.021770948878
1695,145,0.165,716.154960611379,571.378455088591
1696,-127,0.366,634.004771290137,761.038450850002
1697,46.9,0.675,588.366567302868,541.442851152565
1698,203,0.00791,637.386624657442,434.183464884716
1699,299,0.00726,767.881391082286,469.106188389365
1700,-377,0.0194,512.094632867133,889.18459221685
1701,-117,0.348,487.786652227698,605.028138528138
1702,104,0.306,647.365168374696,542.868900165914
1703,21.2,0.801,489.297212286484,468.104060784771
1704,-136,0.436,552.933673469388,688.857299903492
1705,-72.3,0.399,544.49255500375,616.78319244576
1706,-280,0.0522,542.185444267475,822.172527439193
1707,210,0.0942,725.176485958236,515.607981020757
1708,80.5,0.435,630.762251518965,550.23089658382
1709,104,0.301,621.625943646996,517.316663579974
1710,328,0.0629,805.055183165731,476.903076542366
1711,135,0.158,633.143558494116,498.007762039079
1712,-86.7,0.495,591.054350623916,677.787364959758
1713,-3.01,0.978,615.088286900705,618.097012264072
1714,50.8,0.541,523.910079051383,473.079975141574
1715,-43.8,0.842,723.143030168178,766.976006864989
1716,15.7,0.902,658.490014562097,642.774132408651
1717,68.6,0.585,617.483115123162,548.842680601566
1718,175,0.186,601.031989981785,425.626543209877
1719,-42,0.755,527.105426290761,569.097878968973
1720,-195,0.128,543.453115130635,738.698164481624
1721,-118,0.131,454.091833971623,572.455197728818
1722,18.6,0.823,476.897670950862,458.281322607529
1723,75.2,0.555,637.279945224359,562.030853256205
1724,-3.75,0.98,597.279297923134,601.033305684281
1725,9.47,0.935,501.36420497885,491.897212375307
1726,162,0.16,756.137869640265,594.079549231743
1727,-79.9,0.396,501.199248845383,581.116319336152
1728,141,0.118,692.163049800722,551.44546844687
1729,97.6,0.335,556.87577481862,459.318377194358
1730,244,0.067,827.131678763438,583.096026969298
1731,49.3,0.789,689.163916641162,639.894413847364
1732,487,0.000212,856.679961491135,369.690065843621
1733,107,0.33,638.517760997052,531.247875341572
1734,381,0.017,863.769124284143,483.218819304435
1735,73.8,0.623,677.173306917082,603.371038381908
1736,311,0.000377,816.289685954362,505.3304614827
1737,-44.4,0.599,518.073548059956,562.492240244413
1738,-243,0.0627,574.745667491906,817.326324655344
1739,18.5,0.85,509.475781216292,490.94982078853
1740,-223,0.043,521.30006948104,744.293554525952
1741,155,0.178,693.978260869565,538.608751031264
1742,66.2,0.504,643.827753754115,577.674013130506
1743,89.4,0.48,635.252183089967,545.865337324993
1744,220,0.0265,683.883162582509,464.084108934544
1745,85.6,0.444,534.530268199234,448.941172195374
1746,-210,0.127,490.090602641075,700.109538439031
1747,-8.02,0.946,632.143873062852,640.165630429812
1748,78.3,0.457,477.55,399.299516908212
1749,-42,0.755,527.105426290761,569.097878968973
1750,-65.5,0.535,561.202970607374,626.730736324382
1751,321,0.00502,795.940368992437,474.759197619711
1752,-295,0.0502,523.237444873054,817.788922511505
1753,109,0.304,600.357358737175,491.367325481379
1754,36.9,0.792,727.618330605565,690.752627940003
1755,98.9,0.527,631.891007781521,532.998761052216
1756,932,0.000464,1383.75,451.743315508021
1757,49.8,0.712,677.62017252688,627.806116055157
1758,141,0.214,627.625209456791,486.274694702971
1759,-193,0.0668,546.999022885444,739.864759649271
1760,240,0.0877,667.758728859793,427.435917793476
1761,215,0.0435,653.02080368464,438.054940144053
1762,-70.5,0.442,542.239672362039,612.708529947398
1763,-312,0.00388,458.946155603831,770.862563953192
1764,-83.4,0.407,511.88285960379,595.265237442359
1765,1.98,0.984,576.477860962567,574.502089215977
1766,-184,0.112,503.249234577552,687.447550753348
1767,405,0.00344,887.588751272472,482.856352691455
1768,484,0.00404,1011.46677620512,527.2065398302
1769,179,0.111,679.745786761413,500.686501261564
1770,293,0.0188,771.328478502724,477.874750828506
1771,248,0.0125,765.579565775583,517.611323228417
1772,328,0.000334,815.96437021965,487.654413942721
1773,244,0.0102,781.27327386165,537.508807806028
1774,111,0.209,587.8266342522,477.17567631093
1775,236,0.0609,770.817440494865,534.356521563289
1776,161,0.114,710.385774806381,548.895546978607
1777,-149,0.268,561.782595190175,710.63063815998
1778,61.8,0.62,618.042105263158,556.239950759893
1779,-149,0.18,552.249503005349,700.81684824551
1780,-33,0.741,521.856758164414,554.903462148221
1781,175,0.11,706.038368321615,531.213447086283
1782,466,0.0518,1199.69866063934,733.887500930237
1783,-87.1,0.476,504.165386989777,591.272272573838
1784,209,0.0317,764.231717558283,555.615957333564
1785,-115,0.107,518.933076044834,634.012715946132
1786,-13.9,0.879,518.268759408611,532.141784840137
1787,114,0.216,688.683053152509,574.499186979449
1788,-239,0.0601,598.820963869705,838.097593367985
1789,-156,0.213,507.686837150266,663.242118268567
1790,277,0.0119,757.62589073333,480.466884333995
1791,-38.2,0.648,524.568237280163,562.782325647281
1792,-294,0.00491,458.725732398222,752.771826035021
1793,-51.1,0.539,487.942324972652,539.085323704704
1794,-23,0.805,595.235542149601,618.224469295293
1795,53.8,0.682,684.990493827161,631.225767684095
1796,-175,0.21,548.463035878856,723.263838713693
1797,158,0.186,698.736408199643,541.051774134419
1798,118,0.269,604.444376675401,486.565332114929
1799,-216,0.209,602.975147022022,818.690616384174
1800,-287,0.0163,417.162008281573,704.130132928997
1801,-10.2,0.911,451.612903225806,461.802234161663
1802,162,0.133,723.970918864039,562.196116654936
1803,-122,0.223,549.51821857638,671.093335814414
1804,-144,0.0801,413.368633509392,557.314685543589
1805,-89.9,0.433,546.69052631579,636.576349223649
1806,276,0.0104,823.291243793023,547.572514350347
1807,362,0.0193,857.360009543328,495.588224495194
1808,-241,0.0469,529.636363636364,770.998483514274
1809,213,0.052,724.385333585944,511.054087473796
1810,-118,0.411,555.85136637989,674.258173076923
1811,-7.53,0.944,589.260270633577,596.791844962679
1812,256,0.0218,815.171549395301,558.979073412131
1813,289,0.00414,816.701989067362,527.432607182948
1814,217,0.0376,753.803075506066,536.435238022643
1815,-51,0.546,547.993231275304,598.990300203883
1816,-22.3,0.814,539.937388616112,562.191110577645
1817,63.4,0.519,660.076228947408,596.721817295748
1818,199,0.038,695.936442355358,496.77275498364
1819,198,0.249,806.747126436782,609.000622714289
1820,163,0.185,646.930221036586,483.958486282356
1821,-98.8,0.407,496.918161631193,595.716964285714
1822,48.5,0.698,628.669175390132,580.179784802223
1823,108,0.26,582.883897435897,475.005845434488
1824,209,0.0634,708.527533185599,499.245765063228
1825,294,0.00558,793.302266525316,499.32120518083
1826,218,0.0512,722.340353227642,504.302409892666
1827,165,0.198,694.25967875338,528.842341390399
1828,260,0.0115,791.167719472163,531.023866277906
1829,144,0.0879,692.782896577589,549.23849886049
1830,282,0.00137,777.451114125763,495.676230484592
1831,210,0.0423,736.268762951775,526.116742925402
1832,85,0.415,635.760396927765,550.726694696795
1833,-90.9,0.422,615.452441481864,706.310021802915
1834,305,0.00461,824.615288882503,519.861968925332
1835,49.1,0.585,634.44766016794,585.380669524192
1836,-382,0.000553,387.514710884354,769.094294158506
1837,98.3,0.312,674.959136971076,576.615296977981
1838,183,0.0496,675.546826092789,492.103842777065
1839,128,0.177,682.18825032984,554.424169171123
1840,381,0.00463,934.075377267132,553.058293149563
1841,-18.9,0.936,802.137844611529,821.027685784018
1842,-174,0.256,516.700215170228,690.790412839193
1843,247,0.0506,732.818907563025,485.890246650881
1844,58.7,0.532,533.321447028424,474.658965968152
1845,128,0.187,644.73108972841,516.308376213631
1846,82.4,0.395,615.634959463888,533.185792124771
1847,298,0.00745,753.055066855731,454.808745347178
1848,208,0.0345,782.165056201947,574.17044225363
1849,6.91,0.942,628.624961682455,621.713475291543
1850,-54.5,0.468,556.068414157307,610.603998985216
1851,10.9,0.902,619.965442393893,609.073281400729
1852,75.7,0.404,647.259249545738,571.558739815871
1853,146,0.0844,669.711327461244,524.175453952019
1854,62.4,0.502,644.254340795672,581.857318244566
1855,-297,0.015,528.082413131692,824.749368699622
1856,-250,0.0173,492.124140622432,742.19791882794
1857,-64.2,0.377,503.498900184798,567.699189897044
1858,-159,0.167,563.107393084963,721.948043061603
1859,40.9,0.695,637.2676776369,596.34756799649
1860,-130,0.236,549.591793762183,679.181172237553
1861,-25.2,0.787,597.221554430387,622.429322247482
1862,-298,0.0044,472.208834670232,770.420570937587
1863,128,0.274,641.767875828392,513.664605723453
1864,263,0.0846,756.275687783337,493.671002589286
1865,-100,0.431,623.736478442042,723.934004095748
