,Programs,Genes
8986,145,ENSG00000242247
8987,145,ENSG00000108375
8988,145,ENSG00000138759
8989,145,ENSG00000166669
8990,145,ENSG00000182107
8991,145,ENSG00000105327
8992,145,ENSG00000143367
8993,145,ENSG00000196352
8994,145,ENSG00000166145
8995,145,ENSG00000141738
8996,145,ENSG00000156711
8997,145,ENSG00000064205
8998,145,ENSG00000147459
8999,145,ENSG00000070159
9000,145,ENSG00000080561
9001,145,ENSG00000109072
9002,145,ENSG00000171345
9003,145,ENSG00000169583
9004,145,ENSG00000136826
9005,145,ENSG00000127399
9006,145,ENSG00000005187
9007,145,ENSG00000197409
9008,145,ENSG00000135269
9009,145,ENSG00000156510
9010,145,ENSG00000196878
9011,145,ENSG00000100065
9012,145,ENSG00000170421
9013,145,ENSG00000158747
9014,145,ENSG00000137880
9015,145,ENSG00000107960
9016,145,ENSG00000174951
9017,145,ENSG00000106789
9018,145,ENSG00000131389
9019,145,ENSG00000143196
9020,145,ENSG00000123360
9021,145,ENSG00000111057
9022,145,ENSG00000090659
9023,145,ENSG00000152669
9024,145,ENSG00000117122
9025,145,ENSG00000158477
9026,145,ENSG00000173540
9027,145,ENSG00000166888
9028,145,ENSG00000198380
9029,145,ENSG00000143537
9030,145,ENSG00000114268
9031,145,ENSG00000117472
9032,145,ENSG00000135373
9033,145,ENSG00000196693
9034,145,ENSG00000139725
9035,145,ENSG00000166510
9036,145,ENSG00000156675
9037,145,ENSG00000112655
9038,145,ENSG00000103534
9039,145,ENSG00000189143
9040,145,ENSG00000175591
9041,145,ENSG00000123358
9042,145,ENSG00000007944
9043,145,ENSG00000149273
9044,145,ENSG00000119411
9045,145,ENSG00000160796
9046,145,ENSG00000050327
9047,145,ENSG00000181885
9048,145,ENSG00000111816
9049,145,ENSG00000183508
9050,145,ENSG00000110697
9051,145,ENSG00000196549
9052,145,ENSG00000150630
9053,145,ENSG00000175793
9054,145,ENSG00000163435
9055,145,ENSG00000102554
9056,145,ENSG00000143320
9057,145,ENSG00000128408
9058,145,ENSG00000008283
9059,145,ENSG00000196611
9060,145,ENSG00000102575
9061,145,ENSG00000281449
9062,145,ENSG00000049130
9063,145,ENSG00000131471
9064,145,ENSG00000196505
9065,145,ENSG00000112378
9066,145,ENSG00000206053
9067,145,ENSG00000049283
9068,145,ENSG00000137486
9069,145,ENSG00000213853
9070,145,ENSG00000184347
9071,146,ENSG00000165886
9072,146,ENSG00000130706
9073,146,ENSG00000029364
9074,146,ENSG00000129255
9075,146,ENSG00000125970
9076,146,ENSG00000137309
9077,146,ENSG00000182704
9078,146,ENSG00000187535
9079,146,ENSG00000172354
9080,146,ENSG00000090372
9081,146,ENSG00000007541
9082,146,ENSG00000147155
9083,146,ENSG00000128283
9084,146,ENSG00000185122
9085,146,ENSG00000106683
9086,146,ENSG00000136213
9087,146,ENSG00000122863
9088,146,ENSG00000162227
9089,146,ENSG00000067829
9090,146,ENSG00000168061
9091,146,ENSG00000110047
9092,146,ENSG00000122140
9093,146,ENSG00000159210
9094,146,ENSG00000185825
9095,146,ENSG00000131759
9096,146,ENSG00000107140
9097,146,ENSG00000100139
9098,146,ENSG00000254986
9099,146,ENSG00000162129
9100,146,ENSG00000100297
9101,146,ENSG00000146826
9102,146,ENSG00000269335
9103,146,ENSG00000063244
9104,146,ENSG00000114767
9105,146,ENSG00000173715
9106,146,ENSG00000124155
9107,146,ENSG00000276536
9108,146,ENSG00000166133
9109,146,ENSG00000139131
9110,146,ENSG00000130204
9111,146,ENSG00000101945
9112,146,ENSG00000196588
9113,146,ENSG00000169221
9114,146,ENSG00000105556
9115,146,ENSG00000079616
9116,146,ENSG00000105135
9117,146,ENSG00000100116
9118,146,ENSG00000133935
9119,146,ENSG00000112651
9120,146,ENSG00000179115
9121,146,ENSG00000131408
9122,146,ENSG00000143801
9123,146,ENSG00000176946
9124,146,ENSG00000273594
9125,146,ENSG00000100243
9126,146,ENSG00000126934
9127,146,ENSG00000158792
9128,146,ENSG00000166557
9129,146,ENSG00000123159
9130,146,ENSG00000169696
9131,146,ENSG00000167394
9132,146,ENSG00000144591
9133,146,ENSG00000170445
9134,146,ENSG00000197562
9135,146,ENSG00000108469
9136,146,ENSG00000063176
9137,146,ENSG00000173457
9138,146,ENSG00000136840
9139,146,ENSG00000105676
9140,146,ENSG00000105669
9141,146,ENSG00000163702
9142,146,ENSG00000160211
9143,146,ENSG00000276701
9144,146,ENSG00000161016
9145,146,ENSG00000102967
9146,146,ENSG00000136026
9147,146,ENSG00000167508
9148,146,ENSG00000161513
9149,146,ENSG00000105722
9150,146,ENSG00000175550
9151,146,ENSG00000172046
9152,146,ENSG00000184990
9153,146,ENSG00000197150
9154,146,ENSG00000101220
9155,146,ENSG00000172757
9156,146,ENSG00000174165
9157,146,ENSG00000184967
9158,146,ENSG00000149260
9159,146,ENSG00000173638
9160,146,ENSG00000276657
9161,146,ENSG00000161654
9162,146,ENSG00000197858
9163,146,ENSG00000213347
9164,146,ENSG00000063245
9165,146,ENSG00000175334
9166,146,ENSG00000126106
9167,146,ENSG00000196526
9168,146,ENSG00000136270
9169,146,ENSG00000235986
9170,146,ENSG00000126602
9171,146,ENSG00000110921
9172,146,ENSG00000100949
9173,146,ENSG00000116353
9174,146,ENSG00000077454
9175,146,ENSG00000025770
9176,146,ENSG00000073536
9177,146,ENSG00000197785
9178,146,ENSG00000128973
9179,146,ENSG00000171310
9180,146,ENSG00000127554
9181,146,ENSG00000111669
9182,146,ENSG00000121680
9183,146,ENSG00000099817
9184,146,ENSG00000198055
9185,146,ENSG00000011143
9186,146,ENSG00000127948
9187,146,ENSG00000133316
9188,146,ENSG00000137207
9189,146,ENSG00000146701
9190,146,ENSG00000154832
9191,146,ENSG00000108591
9192,146,ENSG00000103507
9193,146,ENSG00000100325
9194,146,ENSG00000164896
9195,146,ENSG00000110104
9196,146,ENSG00000173153
9197,146,ENSG00000100304
9198,146,ENSG00000100422
9199,146,ENSG00000166411
9200,146,ENSG00000186575
9201,146,ENSG00000167967
9202,147,ENSG00000101150
9203,147,ENSG00000178035
9204,147,ENSG00000135083
9205,147,ENSG00000151694
9206,147,ENSG00000166794
9207,147,ENSG00000007384
9208,147,ENSG00000187837
9209,147,ENSG00000251493
9210,147,ENSG00000130305
9211,147,ENSG00000115129
9212,147,ENSG00000068028
9213,147,ENSG00000140545
9214,147,ENSG00000116478
9215,147,ENSG00000278619
9216,147,ENSG00000164305
9217,147,ENSG00000214160
9218,147,ENSG00000167526
9219,147,ENSG00000179526
9220,147,ENSG00000112699
9221,147,ENSG00000197757
9222,147,ENSG00000139546
9223,147,ENSG00000035141
9224,147,ENSG00000168476
9225,147,ENSG00000278828
9226,147,ENSG00000180340
9227,147,ENSG00000153094
9228,147,ENSG00000198353
9229,147,ENSG00000243364
9230,147,ENSG00000197858
9231,147,ENSG00000141510
9232,147,ENSG00000069011
9233,147,ENSG00000034533
9234,147,ENSG00000185420
9235,147,ENSG00000147439
9236,147,ENSG00000081059
9237,147,ENSG00000018699
9238,147,ENSG00000281300
9239,147,ENSG00000116962
9240,147,ENSG00000167130
9241,147,ENSG00000144524
9242,147,ENSG00000263163
9243,147,ENSG00000134046
9244,147,ENSG00000118705
9245,147,ENSG00000275713
9246,147,ENSG00000108107
9247,147,ENSG00000155660
9248,147,ENSG00000143570
9249,147,ENSG00000145996
9250,147,ENSG00000153879
9251,147,ENSG00000167081
9252,148,ENSG00000036549
9253,148,ENSG00000086102
9254,148,ENSG00000080345
9255,148,ENSG00000087157
9256,148,ENSG00000147155
9257,148,ENSG00000112237
9258,148,ENSG00000112592
9259,148,ENSG00000187742
9260,148,ENSG00000278677
9261,148,ENSG00000134049
9262,148,ENSG00000144366
9263,148,ENSG00000164941
9264,148,ENSG00000119318
9265,148,ENSG00000079134
9266,148,ENSG00000241343
9267,148,ENSG00000162992
9268,148,ENSG00000122026
9269,148,ENSG00000176102
9270,148,ENSG00000147789
9271,148,ENSG00000112208
9272,148,ENSG00000119231
9273,148,ENSG00000198912
9274,148,ENSG00000038427
9275,148,ENSG00000006576
9276,148,ENSG00000118260
9277,148,ENSG00000164975
9278,148,ENSG00000025156
9279,148,ENSG00000114686
9280,148,ENSG00000144642
9281,148,ENSG00000120158
9282,148,ENSG00000143643
9283,148,ENSG00000182004
9284,148,ENSG00000099810
9285,148,ENSG00000151332
9286,148,ENSG00000113456
9287,148,ENSG00000123307
9288,148,ENSG00000189266
9289,148,ENSG00000153094
9290,148,ENSG00000102098
9291,148,ENSG00000185305
9292,148,ENSG00000082512
9293,148,ENSG00000071082
9294,148,ENSG00000042088
9295,148,ENSG00000178694
9296,148,ENSG00000186522
9297,148,ENSG00000116830
9298,148,ENSG00000196793
9299,148,ENSG00000177054
9300,148,ENSG00000256525
9301,148,ENSG00000136758
9302,148,ENSG00000043514
9303,148,ENSG00000125691
9304,148,ENSG00000140455
9305,148,ENSG00000074266
9306,148,ENSG00000273802
9307,148,ENSG00000243364
9308,148,ENSG00000137513
9309,148,ENSG00000108651
9310,148,ENSG00000138050
9311,148,ENSG00000130713
9312,148,ENSG00000153774
9313,148,ENSG00000114423
9314,148,ENSG00000116711
9315,148,ENSG00000124795
9316,148,ENSG00000198604
9317,148,ENSG00000181090
9318,148,ENSG00000077092
9319,148,ENSG00000197756
9320,148,ENSG00000104408
9321,148,ENSG00000185344
9322,148,ENSG00000100353
9323,148,ENSG00000196628
9324,148,ENSG00000119953
9325,148,ENSG00000162851
9326,148,ENSG00000168476
9327,148,ENSG00000114391
9328,148,ENSG00000066855
9329,148,ENSG00000139372
9330,148,ENSG00000118513
9331,148,ENSG00000058063
9332,148,ENSG00000133874
9333,148,ENSG00000163684
9334,148,ENSG00000118418
9335,148,ENSG00000121989
9336,148,ENSG00000113272
9337,148,ENSG00000064995
9338,149,ENSG00000157106
9339,149,ENSG00000149503
9340,149,ENSG00000144935
9341,149,ENSG00000163605
9342,149,ENSG00000120438
9343,149,ENSG00000133703
9344,149,ENSG00000146433
9345,149,ENSG00000134440
9346,149,ENSG00000124383
9347,149,ENSG00000029363
9348,149,ENSG00000067369
9349,149,ENSG00000078043
9350,149,ENSG00000080345
9351,149,ENSG00000109606
9352,149,ENSG00000197969
9353,149,ENSG00000024048
9354,149,ENSG00000150768
9355,149,ENSG00000107949
9356,149,ENSG00000106299
9357,149,ENSG00000141279
9358,149,ENSG00000198146
9359,149,ENSG00000136758
9360,149,ENSG00000107581
9361,149,ENSG00000198162
9362,149,ENSG00000103194
9363,149,ENSG00000153107
9364,149,ENSG00000165417
9365,149,ENSG00000168438
9366,149,ENSG00000112365
9367,149,ENSG00000102786
9368,149,ENSG00000100811
9369,149,ENSG00000117000
9370,149,ENSG00000101654
9371,149,ENSG00000135541
9372,149,ENSG00000095564
9373,149,ENSG00000165732
9374,149,ENSG00000087470
9375,149,ENSG00000144747
9376,149,ENSG00000120694
9377,149,ENSG00000110851
9378,149,ENSG00000176986
9379,149,ENSG00000119318
9380,149,ENSG00000115966
9381,149,ENSG00000054267
9382,149,ENSG00000047315
9383,149,ENSG00000180957
9384,149,ENSG00000225830
9385,149,ENSG00000114062
9386,149,ENSG00000118900
9387,149,ENSG00000124486
9388,149,ENSG00000130856
9389,149,ENSG00000164252
9390,149,ENSG00000166266
9391,149,ENSG00000114120
9392,149,ENSG00000115524
9393,149,ENSG00000196305
9394,149,ENSG00000196911
9395,149,ENSG00000101384
9396,149,ENSG00000151923
9397,149,ENSG00000039123
9398,149,ENSG00000204406
9399,149,ENSG00000157450
9400,149,ENSG00000164190
9401,149,ENSG00000100221
9402,149,ENSG00000119231
9403,149,ENSG00000120137
9404,149,ENSG00000085415
9405,149,ENSG00000198408
9406,149,ENSG00000165392
9407,149,ENSG00000067248
9408,150,ENSG00000197409
9409,150,ENSG00000156510
9410,150,ENSG00000137364
9411,150,ENSG00000159352
9412,150,ENSG00000158406
9413,150,ENSG00000164105
9414,150,ENSG00000175591
9415,150,ENSG00000187837
9416,150,ENSG00000103485
9417,150,ENSG00000006451
9418,150,ENSG00000138495
9419,150,ENSG00000238289
9420,150,ENSG00000014216
9421,150,ENSG00000278677
9422,150,ENSG00000160685
9423,150,ENSG00000197757
9424,150,ENSG00000120963
9425,150,ENSG00000035141
9426,150,ENSG00000116212
9427,150,ENSG00000173540
9428,150,ENSG00000135773
9429,150,ENSG00000180596
9430,150,ENSG00000128408
9431,150,ENSG00000185420
9432,150,ENSG00000158373
9433,150,ENSG00000117394
9434,150,ENSG00000281449
9435,150,ENSG00000119522
9436,150,ENSG00000196787
9437,150,ENSG00000049130
9438,150,ENSG00000276903
9439,150,ENSG00000184678
9440,150,ENSG00000114268
9441,150,ENSG00000277224
9442,150,ENSG00000080561
9443,150,ENSG00000095209
9444,150,ENSG00000113552
9445,150,ENSG00000143570
9446,150,ENSG00000185591
9447,150,ENSG00000127399
9448,150,ENSG00000101440
9449,150,ENSG00000124635
9450,150,ENSG00000278828
9451,151,ENSG00000068878
9452,151,ENSG00000197114
9453,151,ENSG00000162909
9454,151,ENSG00000072786
9455,151,ENSG00000107554
9456,151,ENSG00000127124
9457,151,ENSG00000185483
9458,151,ENSG00000160294
9459,151,ENSG00000196576
9460,151,ENSG00000165733
9461,151,ENSG00000164171
9462,151,ENSG00000005007
9463,151,ENSG00000120889
9464,151,ENSG00000083444
9465,151,ENSG00000126003
9466,151,ENSG00000152104
9467,151,ENSG00000196497
9468,151,ENSG00000103496
9469,151,ENSG00000054267
9470,151,ENSG00000100266
9471,151,ENSG00000196365
9472,151,ENSG00000118482
9473,151,ENSG00000179833
9474,151,ENSG00000144579
9475,151,ENSG00000048828
9476,151,ENSG00000097007
9477,151,ENSG00000182197
9478,151,ENSG00000123643
9479,151,ENSG00000160888
9480,151,ENSG00000164190
9481,151,ENSG00000167601
9482,152,ENSG00000075131
9483,152,ENSG00000173145
9484,152,ENSG00000000419
9485,152,ENSG00000122565
9486,152,ENSG00000131269
9487,152,ENSG00000126067
9488,152,ENSG00000163902
9489,152,ENSG00000136146
9490,152,ENSG00000116752
9491,152,ENSG00000128708
9492,152,ENSG00000102218
9493,152,ENSG00000167196
9494,152,ENSG00000138794
9495,152,ENSG00000158796
9496,152,ENSG00000145817
9497,152,ENSG00000168374
9498,152,ENSG00000111481
9499,152,ENSG00000132313
9500,152,ENSG00000029153
9501,152,ENSG00000115866
9502,152,ENSG00000156735
9503,152,ENSG00000144848
9504,152,ENSG00000113384
9505,152,ENSG00000127922
9506,152,ENSG00000128513
9507,152,ENSG00000162627
9508,152,ENSG00000138069
9509,152,ENSG00000163950
9510,152,ENSG00000112996
9511,152,ENSG00000116922
9512,152,ENSG00000117620
9513,152,ENSG00000089157
9514,152,ENSG00000275618
9515,152,ENSG00000134001
9516,152,ENSG00000047634
9517,152,ENSG00000133895
9518,152,ENSG00000113575
9519,152,ENSG00000196262
9520,152,ENSG00000152558
9521,152,ENSG00000117395
9522,152,ENSG00000244038
9523,152,ENSG00000166128
9524,152,ENSG00000143156
9525,152,ENSG00000134291
9526,152,ENSG00000140612
9527,152,ENSG00000090487
9528,152,ENSG00000087494
9529,152,ENSG00000213281
9530,152,ENSG00000023572
9531,152,ENSG00000152256
9532,152,ENSG00000049541
9533,152,ENSG00000129028
9534,152,ENSG00000181019
9535,152,ENSG00000131931
9536,152,ENSG00000145740
9537,152,ENSG00000149100
9538,152,ENSG00000111711
9539,152,ENSG00000071462
9540,152,ENSG00000058729
9541,152,ENSG00000075790
9542,153,ENSG00000012048
9543,153,ENSG00000184083
9544,153,ENSG00000128191
9545,153,ENSG00000196584
9546,153,ENSG00000077312
9547,153,ENSG00000092470
9548,153,ENSG00000168488
9549,153,ENSG00000071894
9550,153,ENSG00000125485
9551,153,ENSG00000136699
9552,153,ENSG00000167721
9553,153,ENSG00000278129
9554,153,ENSG00000166261
9555,153,ENSG00000140983
9556,153,ENSG00000122386
9557,153,ENSG00000132780
9558,153,ENSG00000185730
9559,153,ENSG00000115687
9560,153,ENSG00000147889
9561,153,ENSG00000176208
9562,153,ENSG00000129351
9563,153,ENSG00000100941
9564,153,ENSG00000164045
9565,153,ENSG00000101412
9566,153,ENSG00000160957
9567,153,ENSG00000149136
9568,153,ENSG00000162062
9569,153,ENSG00000182872
9570,153,ENSG00000130816
9571,153,ENSG00000171163
9572,153,ENSG00000177302
9573,153,ENSG00000137054
9574,153,ENSG00000130299
9575,153,ENSG00000147130
9576,153,ENSG00000013573
9577,153,ENSG00000148773
9578,153,ENSG00000108515
9579,153,ENSG00000004975
9580,153,ENSG00000145604
9581,153,ENSG00000134815
9582,153,ENSG00000170049
9583,153,ENSG00000118004
9584,153,ENSG00000100297
9585,153,ENSG00000062822
9586,153,ENSG00000142949
9587,153,ENSG00000167670
9588,153,ENSG00000282947
9589,153,ENSG00000132182
9590,153,ENSG00000184445
9591,153,ENSG00000105996
9592,153,ENSG00000082898
9593,153,ENSG00000162775
9594,153,ENSG00000106344
9595,153,ENSG00000177084
9596,153,ENSG00000128534
9597,153,ENSG00000126746
9598,153,ENSG00000105486
9599,153,ENSG00000172943
9600,154,ENSG00000108671
9601,154,ENSG00000113569
9602,154,ENSG00000173933
9603,154,ENSG00000102900
9604,154,ENSG00000135801
9605,154,ENSG00000120802
9606,154,ENSG00000261236
9607,154,ENSG00000135829
9608,154,ENSG00000001167
9609,154,ENSG00000112242
9610,154,ENSG00000136492
9611,154,ENSG00000131652
9612,154,ENSG00000134901
9613,154,ENSG00000039123
9614,154,ENSG00000132423
9615,154,ENSG00000229676
9616,154,ENSG00000102384
9617,154,ENSG00000166037
9618,154,ENSG00000143398
9619,154,ENSG00000170396
9620,154,ENSG00000124641
9621,154,ENSG00000198015
9622,154,ENSG00000005156
9623,154,ENSG00000131116
9624,154,ENSG00000163362
9625,154,ENSG00000116809
9626,154,ENSG00000136891
9627,154,ENSG00000169598
9628,154,ENSG00000163781
9629,154,ENSG00000114491
9630,154,ENSG00000173473
9631,154,ENSG00000162613
9632,154,ENSG00000134900
9633,154,ENSG00000057608
9634,154,ENSG00000065328
9635,154,ENSG00000179409
9636,154,ENSG00000152455
9637,154,ENSG00000151657
9638,154,ENSG00000188976
9639,154,ENSG00000104738
9640,154,ENSG00000125482
9641,154,ENSG00000167005
9642,154,ENSG00000147140
9643,154,ENSG00000166847
9644,154,ENSG00000101639
9645,154,ENSG00000117593
9646,154,ENSG00000143379
9647,154,ENSG00000137513
9648,154,ENSG00000168495
9649,154,ENSG00000143033
9650,154,ENSG00000179151
9651,154,ENSG00000130713
9652,154,ENSG00000153774
9653,154,ENSG00000169679
9654,154,ENSG00000153187
9655,154,ENSG00000116062
9656,154,ENSG00000127483
9657,154,ENSG00000171824
9658,154,ENSG00000107937
9659,154,ENSG00000092470
9660,154,ENSG00000104549
9661,154,ENSG00000153767
9662,154,ENSG00000187514
9663,154,ENSG00000127564
9664,154,ENSG00000145386
9665,154,ENSG00000079246
9666,154,ENSG00000051341
9667,154,ENSG00000100578
9668,154,ENSG00000066855
9669,154,ENSG00000140350
9670,154,ENSG00000118513
9671,154,ENSG00000167513
9672,154,ENSG00000100462
9673,154,ENSG00000163684
9674,154,ENSG00000103342
9675,154,ENSG00000167325
9676,154,ENSG00000137574
9677,154,ENSG00000099284
9678,154,ENSG00000096384
9679,154,ENSG00000162419
9680,155,ENSG00000169026
9681,155,ENSG00000100284
9682,155,ENSG00000104611
9683,155,ENSG00000160214
9684,155,ENSG00000166886
9685,155,ENSG00000073008
9686,155,ENSG00000140464
9687,155,ENSG00000072062
9688,155,ENSG00000039650
9689,155,ENSG00000104731
9690,155,ENSG00000125844
9691,155,ENSG00000142627
9692,155,ENSG00000187244
9693,155,ENSG00000182858
9694,155,ENSG00000024422
9695,155,ENSG00000015532
9696,155,ENSG00000177666
9697,155,ENSG00000034152
9698,155,ENSG00000007866
9699,155,ENSG00000044090
9700,155,ENSG00000170485
9701,155,ENSG00000175592
9702,155,ENSG00000103942
9703,155,ENSG00000282844
9704,155,ENSG00000141736
9705,155,ENSG00000163956
9706,155,ENSG00000172893
9707,155,ENSG00000140564
9708,155,ENSG00000125733
9709,155,ENSG00000197555
9710,155,ENSG00000130164
9711,155,ENSG00000278788
9712,155,ENSG00000172830
9713,155,ENSG00000130702
9714,155,ENSG00000144645
9715,155,ENSG00000138166
9716,155,ENSG00000170638
9717,155,ENSG00000124145
9718,155,ENSG00000131037
9719,155,ENSG00000188677
9720,155,ENSG00000180801
9721,155,ENSG00000076984
9722,155,ENSG00000173653
9723,155,ENSG00000160789
9724,155,ENSG00000177697
9725,155,ENSG00000196411
9726,155,ENSG00000130529
9727,155,ENSG00000174307
9728,155,ENSG00000124067
9729,155,ENSG00000277354
9730,156,ENSG00000115267
9731,156,ENSG00000082438
9732,156,ENSG00000072274
9733,156,ENSG00000005889
9734,156,ENSG00000135272
9735,156,ENSG00000164631
9736,156,ENSG00000126215
9737,156,ENSG00000205413
9738,156,ENSG00000174669
9739,156,ENSG00000172493
9740,156,ENSG00000138823
9741,156,ENSG00000132530
9742,156,ENSG00000120093
9743,156,ENSG00000104365
9744,156,ENSG00000134215
9745,156,ENSG00000106392
9746,156,ENSG00000008282
9747,156,ENSG00000152242
9748,156,ENSG00000000971
9749,156,ENSG00000169860
9750,156,ENSG00000067177
9751,156,ENSG00000110660
9752,156,ENSG00000103852
9753,156,ENSG00000166949
9754,156,ENSG00000164597
9755,156,ENSG00000006756
9756,156,ENSG00000273936
9757,156,ENSG00000137693
9758,156,ENSG00000125746
9759,156,ENSG00000164626
9760,156,ENSG00000175198
9761,156,ENSG00000172340
9762,156,ENSG00000080493
9763,156,ENSG00000075303
9764,156,ENSG00000138646
9765,156,ENSG00000124198
9766,156,ENSG00000108786
9767,156,ENSG00000070882
9768,156,ENSG00000198399
9769,156,ENSG00000149292
9770,156,ENSG00000075790
9771,156,ENSG00000179761
9772,156,ENSG00000005469
9773,157,ENSG00000171466
9774,157,ENSG00000197217
9775,157,ENSG00000196177
9776,157,ENSG00000130939
9777,157,ENSG00000112339
9778,157,ENSG00000123684
9779,157,ENSG00000172869
9780,157,ENSG00000164924
9781,157,ENSG00000111726
9782,157,ENSG00000164933
9783,157,ENSG00000116199
9784,157,ENSG00000066427
9785,157,ENSG00000145632
9786,157,ENSG00000111880
